Window Clock,Alert Level,Alert Type,Alert Info,Alert Mode,Left_SidewalkX(Filterd),Left_SidewalkX,Left_Sidewalk_END_Y,Left_State,Right_SidewalkX(Filterd),Right_SidewalkX,Right_Sidewalk_END_Y,Right_State,ItemID[0],AmpData[0],FrequencyData[0],EstPosX[0],EstPosY[0],EstVelX[0],EstVelY[0],Moving State,Number of Elements,Warning Flag,X Edge Left[0],X Edge Right[0],Y Edge Front[0],Y Edge Rear[0],-,ItemID[1],AmpData[1],FrequencyData[1],EstPosX[1],EstPosY[1],EstVelX[1],EstVelY[1],Moving State,Number of Elements,Warning Flag,X Edge Left[1],X Edge Right[1],Y Edge Front[1],Y Edge Rear[1],-,ItemID[2],AmpData[2],FrequencyData[2],EstPosX[2],EstPosY[2],EstVelX[2],EstVelY[2],Moving State,Number of Elements,Warning Flag,X Edge Left[2],X Edge Right[2],Y Edge Front[2],Y Edge Rear[2],-,ItemID[3],AmpData[3],FrequencyData[3],EstPosX[3],EstPosY[3],EstVelX[3],EstVelY[3],Moving State,Number of Elements,Warning Flag,X Edge Left[3],X Edge Right[3],Y Edge Front[3],Y Edge Rear[3],-,ItemID[4],AmpData[4],FrequencyData[4],EstPosX[4],EstPosY[4],EstVelX[4],EstVelY[4],Moving State,Number of Elements,Warning Flag,X Edge Left[4],X Edge Right[4],Y Edge Front[4],Y Edge Rear[4],-,ItemID[5],AmpData[5],FrequencyData[5],EstPosX[5],EstPosY[5],EstVelX[5],EstVelY[5],Moving State,Number of Elements,Warning Flag,X Edge Left[5],X Edge Right[5],Y Edge Front[5],Y Edge Rear[5],-,ItemID[6],AmpData[6],FrequencyData[6],EstPosX[6],EstPosY[6],EstVelX[6],EstVelY[6],Moving State,Number of Elements,Warning Flag,X Edge Left[6],X Edge Right[6],Y Edge Front[6],Y Edge Rear[6],-,ItemID[7],AmpData[7],FrequencyData[7],EstPosX[7],EstPosY[7],EstVelX[7],EstVelY[7],Moving State,Number of Elements,Warning Flag,X Edge Left[7],X Edge Right[7],Y Edge Front[7],Y Edge Rear[7],-,ItemID[8],AmpData[8],FrequencyData[8],EstPosX[8],EstPosY[8],EstVelX[8],EstVelY[8],Moving State,Number of Elements,Warning Flag,X Edge Left[8],X Edge Right[8],Y Edge Front[8],Y Edge Rear[8],-,ItemID[9],AmpData[9],FrequencyData[9],EstPosX[9],EstPosY[9],EstVelX[9],EstVelY[9],Moving State,Number of Elements,Warning Flag,X Edge Left[9],X Edge Right[9],Y Edge Front[9],Y Edge Rear[9],-
1240,0,0,0,5,0,,,,0,,,,3,5,0,1.96875,24.5625,1.625,0.5625,1,0,0,1.09375,3.04688,25.2813,23.7031,,5,15,0,-1.20313,20.5781,-0.125,1.8125,1,0,0,-2.09375,-0.59375,21.375,19.8594,
1280,0,0,0,5,0,,,,0,,,,3,5,0,2.03125,24.5781,1.625,0.5625,1,0,0,1.20313,3.10938,25.2969,23.7344,,5,15,0,-1.17188,20.6563,-0.125,1.8125,1,0,0,-2.04688,-0.546875,21.4531,19.9219,
1320,0,0,0,5,0,,,,0,,,,3,5,0,2.09375,24.6094,1.625,0.5625,1,0,0,1.3125,3.17188,25.3125,23.7656,,5,15,0,-1.14063,20.7188,0,1.8125,1,0,0,-2,-0.484375,21.5156,19.9688,
1360,0,0,0,5,0,,,,0,,,,3,5,0,2.15625,24.625,1.625,0.5625,1,0,0,1.40625,3.23438,25.3281,23.7969,,5,15,0,-1.09375,20.7656,0.0625,1.75,1,0,0,-1.92188,-0.40625,21.5781,20.0156,
1400,0,0,0,5,0,,,,0,,,,3,5,0,2.21875,24.6563,1.625,0.5625,1,0,0,1.51563,3.29688,25.3438,23.8125,,5,15,0,-1.04688,20.8438,0.125,1.75,1,0,0,-1.84375,-0.34375,21.6406,20.0781,
1440,0,0,0,5,0,,,,0,,,,3,5,0,1.90625,24.7031,1.625,0.625,1,0,0,1.15625,2.92188,25.3906,23.8906,,5,15,0,-1.01563,20.9063,0.125,1.75,1,0,0,-1.8125,-0.3125,21.7031,20.1563,
1480,0,0,0,5,0,,,,0,,,,3,12,0,1.625,24.8125,1.625,0.75,1,0,0,0.84375,2.54688,25.5469,24.0313,,5,15,0,-1,20.9844,0.1875,1.75,1,0,0,-1.76563,-0.265625,21.7656,20.2344,
1520,0,0,0,5,0,,,,0,,,,3,15,0,1.5625,24.9063,1.4375,0.8125,1,0,0,0.765625,2.40625,25.6875,24.1563,,5,15,0,-0.984375,21.0469,0.1875,1.75,1,0,0,-1.76563,-0.265625,21.8281,20.2969,
1560,0,0,0,5,0,,,,0,,,,3,15,0,1.51563,24.9688,1.4375,0.875,1,0,0,0.6875,2.34375,25.7813,24.2344,,5,15,0,-0.921875,21.125,0.25,1.75,1,0,0,-1.6875,-0.1875,21.8906,20.375,
1600,0,0,0,5,0,,,,0,,,,3,15,0,1.54688,25.0313,1.375,0.875,1,0,0,0.6875,2.35938,25.875,24.3125,,5,8,0,-0.84375,21.1875,0.375,1.75,1,0,0,-1.59375,-0.09375,21.9375,20.4375,
1640,0,0,0,5,0,,,,0,,,,3,15,0,1.5625,25.1406,1.3125,1,1,0,0,0.6875,2.375,26,24.4219,,5,8,0,-0.828125,21.2656,0.375,1.75,1,0,0,-1.5625,-0.0625,22.0156,20.5156,
1680,0,0,0,5,0,,,,0,,,,3,15,0,1.57813,25.2344,1.25,1.0625,1,0,0,0.6875,2.39063,26.1094,24.5156,,5,8,0,-0.8125,21.3281,0.375,1.75,1,0,0,-1.53125,-0.03125,22.0781,20.5781,
1720,0,0,0,5,0,,,,0,,,,3,15,0,1.59375,25.3281,1.1875,1.125,1,0,0,0.671875,2.40625,26.2031,24.6094,,5,8,0,-0.796875,21.4063,0.375,1.75,1,0,0,-1.51563,0,22.1563,20.6563,
1760,0,0,0,5,0,,,,0,,,,3,15,0,1.5,25.375,1.1875,1.1875,1,0,0,0.578125,2.28125,26.2656,24.6563,,5,8,0,-0.78125,21.4688,0.375,1.75,1,0,0,-1.48438,0.03125,22.2188,20.7188,
1800,0,0,0,5,0,,,,0,,,,3,15,0,1.46875,25.4375,1.0625,1.1875,1,0,0,0.515625,2.21875,26.3438,24.7188,,5,8,0,-0.765625,21.5469,0.375,1.75,1,0,0,-1.45313,0.0625,22.2969,20.7969,
1840,0,0,0,5,0,,,,0,,,,3,15,0,1.4375,25.5,0.9375,1.1875,1,0,0,0.46875,2.17188,26.3906,24.7656,,5,8,0,-0.75,21.6094,0.375,1.75,1,0,0,-1.4375,0.09375,22.3594,20.8594,
1880,0,0,0,5,0,,,,0,,,,3,15,0,1.40625,25.5313,0.8125,1.1875,1,0,0,0.40625,2.10938,26.4375,24.7656,,5,8,0,-0.734375,21.6875,0.375,1.75,1,0,0,-1.40625,0.109375,22.4375,20.9375,
1920,0,0,0,5,0,,,,0,,,,3,15,0,1.375,25.5938,0.75,1.1875,1,0,0,0.359375,2.03125,26.5156,24.7813,,5,8,0,-0.71875,21.75,0.375,1.75,1,0,0,-1.39063,0.140625,22.5,21,
1960,0,0,0,5,0,,,,0,,,,3,15,0,1.28125,25.6406,0.75,1.25,1,0,0,0.21875,1.90625,26.5938,24.8281,,5,8,0,-0.703125,21.8281,0.375,1.75,1,0,0,-1.35938,0.171875,22.5781,21.0781,
2000,0,0,0,5,0,,,,0,,,,3,10,0,1.34375,25.7344,0.75,1.3125,1,0,0,0.328125,1.95313,26.6563,24.9375,,5,8,0,-0.6875,21.8906,0.375,1.75,1,0,0,-1.34375,0.1875,22.6406,21.1406,
2040,0,0,0,5,0,,,,0,,,,3,8,0,1.35938,25.8125,0.75,1.3125,1,0,0,0.328125,2.01563,26.75,25,,5,8,0,-0.671875,21.9688,0.375,1.75,1,0,0,-1.3125,0.21875,22.7188,21.2188,
2080,0,0,0,5,0,,,,0,,,,3,9,0,1.375,25.8906,0.6875,1.375,1,0,0,0.34375,2.07813,26.8438,25.0625,,5,8,0,-0.65625,22.0313,0.375,1.75,1,0,0,-1.29688,0.234375,22.7813,21.2813,
2120,0,0,0,5,0,,,,0,,,,3,7,0,1.40625,25.9844,0.6875,1.4375,1,0,0,0.375,2.15625,26.8906,25.1719,,5,8,0,-0.640625,22.1094,0.375,1.75,1,0,0,-1.26563,0.265625,22.8594,21.3594,
2160,0,0,0,5,0,,,,0,,,,3,9,0,1.42188,26.0313,0.6875,1.375,1,0,0,0.390625,2.21875,26.9219,25.2031,,5,6,0,-0.640625,22.1406,0.375,1.75,1,0,0,-1.28125,0.234375,22.875,21.3594,
2200,0,0,0,5,0,,,,0,,,,3,8,0,1.42188,26.0625,0.6875,1.375,1,0,0,0.375,2.1875,26.9531,25.25,,5,14,0,-0.671875,22.1563,0.3125,1.6875,1,0,0,-1.3125,0.1875,22.8906,21.3594,
2240,0,0,0,5,0,,,,0,,,,3,12,0,1.5,26.125,0.8125,1.375,1,0,0,0.5,2.3125,27,25.3125,,5,15,0,-0.65625,22.2031,0.3125,1.6875,1,0,0,-1.34375,0.15625,22.9219,21.3906,
2280,0,0,0,5,0,,,,0,,,,3,15,0,1.59375,26.1719,0.875,1.375,1,0,0,0.625,2.4375,27.0469,25.3438,,5,15,0,-0.65625,22.2656,0.3125,1.6875,1,0,0,-1.35938,0.140625,22.9844,21.4688,
2320,0,0,0,5,0,,,,0,,,,3,15,0,1.6875,26.1875,1,1.3125,1,0,0,0.734375,2.5625,27.0625,25.3594,,5,15,0,-0.65625,22.3438,0.3125,1.6875,1,0,0,-1.375,0.125,23.0469,21.5313,
2360,0,0,0,5,0,,,,0,,,,3,15,0,1.78125,26.2188,1.125,1.25,1,0,0,0.84375,2.71875,27.0781,25.375,,5,15,0,-0.625,22.4063,0.3125,1.625,1,0,0,-1.35938,0.140625,23.0938,21.5938,
2400,0,0,0,5,0,,,,0,,,,3,15,0,1.82813,26.2656,1.125,1.25,1,0,0,0.90625,2.79688,27.1094,25.4063,,5,15,0,-0.5625,22.5,0.3125,1.6875,1,0,0,-1.28125,0.34375,23.375,21.7188,
2440,0,0,0,5,0,,,,0,,,,3,15,0,1.875,26.3125,1.125,1.25,1,0,0,0.953125,2.875,27.1563,25.4531,,5,15,0,-0.546875,22.5781,0.375,1.6875,1,0,0,-1.23438,0.5,23.5938,21.8125,
2480,0,0,0,5,0,,,,0,,,,3,12,0,2.03125,26.3438,1.125,1.25,1,0,0,1.15625,3.01563,27.1406,25.4531,,5,15,0,-0.59375,22.625,0.375,1.6875,1,0,0,-1.28125,0.390625,23.625,21.8438,
2520,0,0,0,5,0,,,,0,,,,3,12,0,2.0625,26.3906,1.125,1.25,1,0,0,1.25,3.04688,27.1406,25.4844,,5,15,0,-0.5625,22.7031,0.375,1.6875,1,0,0,-1.23438,0.546875,23.8594,21.9219,
2560,0,0,0,5,0,,,,0,,,,3,9,0,1.9375,26.4844,1.125,1.3125,1,0,0,1.09375,2.92188,27.25,25.6094,,5,15,0,-0.609375,22.7344,0.375,1.6875,1,0,0,-1.28125,0.4375,23.875,21.9375,
2600,0,0,0,5,0,,,,0,,,,3,7,0,1.85938,26.5625,1.125,1.3125,1,0,0,0.984375,2.79688,27.3438,25.7188,,5,15,0,-0.59375,22.7656,0.375,1.625,1,0,0,-1.26563,0.40625,23.875,21.9375,
2640,0,0,0,5,0,,,,0,,,,3,10,0,1.82813,26.5469,1,1.25,1,0,0,0.953125,2.75,27.3281,25.7188,,5,10,0,-0.546875,22.7969,0.375,1.5625,1,0,0,-1.20313,0.40625,23.8594,21.9844,
2680,0,0,0,5,0,,,,0,,,,3,13,0,1.82813,26.5313,0.9375,1.125,1,0,0,0.921875,2.73438,27.2813,25.6719,,5,11,0,-0.546875,22.8281,0.375,1.5,1,0,0,-1.15625,0.390625,23.8281,22.0313,
2720,0,0,0,5,0,,,,0,,,,3,15,0,1.85938,26.5156,0.9375,1.0625,1,0,0,0.9375,2.75,27.25,25.6406,,5,15,0,-0.5625,22.875,0.375,1.5,1,0,0,-1.1875,0.34375,23.8594,22.0781,
2760,0,0,0,5,0,,,,0,,,,3,15,0,1.9375,26.5156,0.9375,1,1,0,0,1.04688,2.82813,27.2344,25.6094,,5,15,0,-0.53125,22.9219,0.375,1.5,1,0,0,-1.15625,0.34375,23.875,22.1406,
2800,0,0,0,5,0,,,,0,,,,3,15,0,2,26.5313,0.9375,0.9375,1,0,0,1.14063,2.875,27.2344,25.6094,,5,15,0,-0.53125,22.9844,0.375,1.5,1,0,0,-1.17188,0.328125,23.9063,22.1875,
2840,0,0,0,5,0,,,,0,,,,3,15,0,2.04688,26.5625,0.9375,0.9375,1,0,0,1.20313,2.89063,27.2656,25.625,,5,15,0,-0.484375,23.0625,0.375,1.5,1,0,0,-1.125,0.484375,24.125,22.2813,
2880,0,0,0,5,0,,,,0,,,,3,15,0,2.09375,26.5938,1,0.9375,1,0,0,1.28125,2.9375,27.2969,25.6563,,5,15,0,-0.546875,23.0938,0.375,1.5,1,0,0,-1.1875,0.40625,24.125,22.3125,
2920,0,0,0,5,0,,,,0,,,,3,15,0,2.14063,26.625,1,0.9375,1,0,0,1.375,2.96875,27.3281,25.6875,,5,15,0,-0.5625,23.1406,0.3125,1.4375,1,0,0,-1.20313,0.375,24.1563,22.3594,
2960,0,0,0,5,0,,,,0,,,,3,15,0,2.1875,26.6563,1,0.9375,1,0,0,1.42188,3,27.3594,25.7031,,5,15,0,-0.578125,23.1875,0.25,1.4375,1,0,0,-1.21875,0.3125,24.2031,22.3906,
3000,0,0,0,5,0,,,,0,,,,3,15,0,2.23438,26.6563,1,0.875,1,0,0,1.45313,3.03125,27.375,25.7188,,5,15,0,-0.578125,23.25,0.25,1.4375,1,0,0,-1.21875,0.296875,24.25,22.4375,
3040,0,0,0,5,0,,,,0,,,,3,15,0,2.23438,26.6406,0.9375,0.8125,1,0,0,1.4375,3.01563,27.3594,25.7031,,5,15,0,-0.578125,23.3125,0.25,1.4375,1,0,0,-1.21875,0.28125,24.2813,22.4844,
3080,0,0,0,5,0,,,,0,,,,3,15,0,2.28125,26.6719,0.9375,0.8125,1,0,0,1.45313,3.04688,27.4063,25.7344,,5,15,0,-0.46875,23.4531,0.25,1.5625,1,0,0,-1.125,0.46875,24.5156,22.625,
3120,0,0,0,5,0,,,,0,,,,3,15,0,2.3125,26.7031,0.9375,0.8125,1,0,0,1.45313,3.0625,27.4375,25.7656,,5,15,0,-0.4375,23.5625,0.3125,1.625,1,0,0,-1.09375,0.578125,24.7031,22.75,
3160,0,0,0,5,0,,,,0,,,,3,15,0,2.35938,26.7344,0.9375,0.8125,1,0,0,1.46875,3.09375,27.4688,25.7969,,5,15,0,-0.359375,23.7188,0.4375,1.8125,1,0,0,-1.03125,0.71875,24.9375,22.9063,
3200,0,0,0,5,0,,,,0,,,,3,15,0,2.39063,26.7656,0.9375,0.8125,1,0,0,1.48438,3.10938,27.5,25.8281,,5,15,0,-0.328125,23.8125,0.4375,1.8125,1,0,0,-1.04688,0.8125,25.125,22.9844,
3240,0,0,0,5,0,,,,0,,,,3,15,0,2.4375,26.7969,0.9375,0.8125,1,0,0,1.5,3.14063,27.5469,25.8594,,5,15,0,-0.296875,23.9375,0.4375,1.875,1,0,0,-1.04688,0.9375,25.3438,23.125,
3280,0,0,0,5,0,,,,0,,,,3,15,0,2.46875,26.8281,0.9375,0.8125,1,0,0,1.51563,3.17188,27.5781,25.8906,,5,15,0,-0.171875,24.1094,0.4375,2,1,0,0,-0.9375,1.14063,25.5781,23.2969,
3320,0,0,0,5,0,,,,0,,,,3,15,0,2.51563,26.8594,0.9375,0.8125,1,0,0,1.53125,3.20313,27.6094,25.9219,,5,15,0,-0.140625,24.3125,0.4375,2.1875,1,0,0,-0.953125,1.25,25.8594,23.4844,
3360,0,0,0,5,0,,,,0,,,,3,15,0,2.54688,26.8906,0.9375,0.8125,1,0,0,1.5625,3.21875,27.6406,25.9531,,5,15,0,-0.125,24.4844,0.4375,2.25,1,0,0,-0.96875,1.34375,26.1094,23.6563,
3400,0,0,0,5,0,,,,0,,,,3,15,0,2.59375,26.9219,0.9375,0.8125,1,0,0,1.57813,3.25,27.6875,25.9844,,5,15,0,0,24.625,0.4375,2.3125,1,0,0,-0.890625,1.5,26.3125,23.7813,
3440,0,0,0,5,0,,,,0,,,,3,15,0,2.625,26.9531,0.9375,0.8125,1,0,0,1.59375,3.28125,27.7188,26.0156,,5,15,0,0.03125,24.75,0.5,2.375,1,0,0,-0.890625,1.57813,26.4844,23.9063,
3480,0,0,0,5,0,,,,0,,,,3,15,0,2.67188,26.9844,0.9375,0.8125,1,0,0,1.625,3.3125,27.75,26.0469,,5,15,0,0.09375,24.9531,0.5,2.5,1,0,0,-0.875,1.73438,26.7031,24.0781,
3520,0,0,0,5,0,,,,0,,,,3,15,0,2.70313,27.0156,0.9375,0.8125,1,0,0,1.64063,3.34375,27.7813,26.0781,,5,15,0,0.125,25.0938,0.5,2.5625,1,0,0,-0.875,1.84375,26.8906,24.1875,
3560,0,0,0,5,0,,,,0,,,,3,14,0,2.78125,27.0781,1,0.8125,1,0,0,1.71875,3.42188,27.8594,26.1719,,5,15,0,-0.078125,25.0781,0.5,2.5,1,0,0,-1.09375,1.54688,26.7656,24.1406,
3600,0,0,0,5,0,,,,0,,,,3,12,0,2.84375,27.1406,1,0.875,1,0,0,1.78125,3.48438,27.9063,26.2656,,5,15,0,-0.109375,25.0625,0.4375,2.3125,1,0,0,-1.14063,1.46875,26.6406,24.0781,
