Window Clock,Alert Level,Alert Type,Alert Info,Alert Mode,Left_SidewalkX(Filterd),Left_SidewalkX,Left_Sidewalk_END_Y,Left_State,Right_SidewalkX(Filterd),Right_SidewalkX,Right_Sidewalk_END_Y,Right_State,ItemID[0],AmpData[0],FrequencyData[0],EstPosX[0],EstPosY[0],EstVelX[0],EstVelY[0],Moving State,Number of Elements,Warning Flag,X Edge Left[0],X Edge Right[0],Y Edge Front[0],Y Edge Rear[0],-,ItemID[1],AmpData[1],FrequencyData[1],EstPosX[1],EstPosY[1],EstVelX[1],EstVelY[1],Moving State,Number of Elements,Warning Flag,X Edge Left[1],X Edge Right[1],Y Edge Front[1],Y Edge Rear[1],-,ItemID[2],AmpData[2],FrequencyData[2],EstPosX[2],EstPosY[2],EstVelX[2],EstVelY[2],Moving State,Number of Elements,Warning Flag,X Edge Left[2],X Edge Right[2],Y Edge Front[2],Y Edge Rear[2],-,ItemID[3],AmpData[3],FrequencyData[3],EstPosX[3],EstPosY[3],EstVelX[3],EstVelY[3],Moving State,Number of Elements,Warning Flag,X Edge Left[3],X Edge Right[3],Y Edge Front[3],Y Edge Rear[3],-,ItemID[4],AmpData[4],FrequencyData[4],EstPosX[4],EstPosY[4],EstVelX[4],EstVelY[4],Moving State,Number of Elements,Warning Flag,X Edge Left[4],X Edge Right[4],Y Edge Front[4],Y Edge Rear[4],-,ItemID[5],AmpData[5],FrequencyData[5],EstPosX[5],EstPosY[5],EstVelX[5],EstVelY[5],Moving State,Number of Elements,Warning Flag,X Edge Left[5],X Edge Right[5],Y Edge Front[5],Y Edge Rear[5],-,ItemID[6],AmpData[6],FrequencyData[6],EstPosX[6],EstPosY[6],EstVelX[6],EstVelY[6],Moving State,Number of Elements,Warning Flag,X Edge Left[6],X Edge Right[6],Y Edge Front[6],Y Edge Rear[6],-,ItemID[7],AmpData[7],FrequencyData[7],EstPosX[7],EstPosY[7],EstVelX[7],EstVelY[7],Moving State,Number of Elements,Warning Flag,X Edge Left[7],X Edge Right[7],Y Edge Front[7],Y Edge Rear[7],-,ItemID[8],AmpData[8],FrequencyData[8],EstPosX[8],EstPosY[8],EstVelX[8],EstVelY[8],Moving State,Number of Elements,Warning Flag,X Edge Left[8],X Edge Right[8],Y Edge Front[8],Y Edge Rear[8],-,ItemID[9],AmpData[9],FrequencyData[9],EstPosX[9],EstPosY[9],EstVelX[9],EstVelY[9],Moving State,Number of Elements,Warning Flag,X Edge Left[9],X Edge Right[9],Y Edge Front[9],Y Edge Rear[9],-
1000,0,0,0,5,0,,,,0,,,,7,8,0,-0.390625,12.0938,0.1875,-0.125,1,0,0,-1.21875,0.53125,12.7188,10.0313,
1040,0,0,0,5,0,,,,0,,,,7,8,0,-0.390625,12.0938,0.1875,-0.125,1,0,0,-1.21875,0.546875,12.6719,10.0313,
1080,0,0,0,5,0,,,,0,,,,7,8,0,-0.375,12.0938,0.1875,-0.125,1,0,0,-1.21875,0.5625,12.6406,10.0313,
1120,0,0,0,5,0,,,,0,,,,7,8,0,-0.375,12.0781,0.1875,-0.125,1,0,0,-1.21875,0.59375,12.5938,10.0469,
1160,0,0,0,5,0,,,,0,,,,7,8,0,-0.359375,12.0781,0.1875,-0.125,1,0,0,-1.21875,0.609375,12.5625,10.0469,
1200,0,0,0,5,0,,,,0,,,,7,8,0,-0.359375,12.0781,0.1875,-0.125,1,0,0,-1.20313,0.625,12.5313,10.0469,
1240,0,0,0,5,0,,,,0,,,,7,8,0,-0.34375,12.0781,0.1875,-0.125,1,0,0,-1.20313,0.640625,12.5,10.0469,
1280,0,0,0,5,0,,,,0,,,,7,8,0,-0.34375,12.0625,0.1875,-0.125,1,0,0,-1.20313,0.671875,12.4688,10.0469,
1320,0,0,0,5,0,,,,0,,,,7,8,0,-0.328125,12.0625,0.1875,-0.125,1,0,0,-1.20313,0.6875,12.4375,10.0469,
1360,0,0,0,5,0,,,,0,,,,7,8,0,-0.328125,12.0625,0.1875,-0.125,1,0,0,-1.1875,0.703125,12.4063,10.0469,
1400,0,0,0,5,0,,,,0,,,,7,5,0,-0.140625,12.0313,0.1875,-0.125,1,0,0,-0.96875,0.859375,12.3594,10.0938,
1440,0,0,0,5,0,,,,0,,,,7,5,0,-0.125,12.0313,0.1875,-0.125,1,0,0,-0.9375,0.84375,12.3281,10.1563,
1480,0,0,0,5,0,,,,0,,,,7,5,0,-0.125,12.0313,0.1875,-0.125,1,0,0,-0.90625,0.828125,12.3125,10.2188,
1520,0,0,0,5,0,,,,0,,,,7,5,0,-0.109375,12.0313,0.1875,-0.125,1,0,0,-0.859375,0.8125,12.2969,10.2656,
1560,0,0,0,5,0,,,,0,,,,7,5,0,-0.109375,12.0156,0.1875,-0.125,1,0,0,-0.828125,0.796875,12.2813,10.3281,
1600,0,0,0,5,0,,,,0,,,,7,5,0,-0.09375,12.0156,0.1875,-0.125,1,0,0,-0.796875,0.796875,12.25,10.375,
1640,0,0,0,5,0,,,,0,,,,7,5,0,-0.09375,12.0156,0.1875,-0.125,1,0,0,-0.765625,0.78125,12.2344,10.4219,
1680,0,0,0,5,0,,,,0,,,,7,5,0,-0.078125,12.0156,0.1875,-0.125,1,0,0,-0.734375,0.765625,12.2188,10.4688,
1720,0,0,0,5,0,,,,0,,,,7,5,0,-0.078125,12,0.1875,-0.125,1,0,0,-0.734375,0.765625,12.2031,10.5,
1760,0,0,0,5,0,,,,0,,,,7,7,0,0.171875,11.5938,0.4375,-0.5,1,0,0,-0.4375,1.0625,11.7188,10.0313,
1800,0,0,0,5,0,,,,0,,,,7,6,0,0.375,11.2656,0.625,-0.75,1,0,0,-0.203125,1.29688,11.3281,9.67188,
1840,0,0,0,5,0,,,,0,,,,7,6,0,0.390625,11.2344,0.625,-0.75,1,0,0,-0.125,1.375,11.2344,9.59375,
1880,0,0,0,5,0,,,,0,,,,7,6,0,0.421875,11.2031,0.625,-0.75,1,0,0,-0.0625,1.4375,11.2031,9.53125,
1920,0,0,0,5,0,,,,0,,,,7,6,0,0.4375,11.1719,0.625,-0.75,1,0,0,0,1.5,11.1719,9.45313,
1960,0,0,0,5,0,,,,0,,,,7,6,0,0.46875,11.1406,0.625,-0.75,1,0,0,0.046875,1.54688,11.1406,9.39063,
2000,0,0,0,5,0,,,,0,,,,7,6,0,0.484375,11.1094,0.625,-0.75,1,0,0,0.109375,1.60938,11.1094,9.32813,
2040,0,0,0,5,0,,,,0,,,,7,6,0,0.515625,11.0781,0.625,-0.75,1,0,0,0.171875,1.67188,11.0781,9.26563,
2080,0,0,0,5,0,,,,0,,,,7,6,0,0.53125,11.0469,0.625,-0.75,1,0,0,0.21875,1.71875,11.0469,9.20313,
2120,0,0,0,5,0,,,,0,,,,7,5,0,0.484375,11.0938,0.5,-0.6875,1,0,0,0.15625,1.65625,11.1406,9.35938,
2160,0,0,0,5,0,,,,0,,,,7,7,0,0.53125,11.0781,0.5,-0.6875,1,0,0,0.1875,1.71875,11.1719,9.375,
2200,0,0,0,5,0,,,,0,,,,7,7,0,0.546875,11.0469,0.5,-0.6875,1,0,0,0.1875,1.73438,11.1875,9.375,
2240,0,0,0,5,0,,,,0,,,,7,7,0,0.578125,11.0313,0.5,-0.6875,1,0,0,0.203125,1.76563,11.2031,9.39063,
2280,0,0,0,5,0,,,,0,,,,7,7,0,0.59375,11,0.5,-0.6875,1,0,0,0.203125,1.79688,11.2031,9.39063,
2320,0,0,0,5,0,,,,0,,,,7,7,0,0.609375,10.9688,0.5,-0.6875,1,0,0,0.203125,1.82813,11.2188,9.39063,
2360,0,0,0,5,0,,,,0,,,,7,7,0,0.625,10.9375,0.5,-0.6875,1,0,0,0.21875,1.84375,11.2188,9.39063,
2400,0,0,0,5,0,,,,0,,,,7,7,0,0.65625,10.9219,0.5,-0.6875,1,0,0,0.21875,1.875,11.2344,9.39063,
2440,0,0,0,5,0,,,,0,,,,7,7,0,0.671875,10.8906,0.5,-0.6875,1,0,0,0.234375,1.89063,11.2344,9.375,
2480,0,0,0,5,0,,,,0,,,,7,7,0,0.6875,10.8594,0.5,-0.6875,1,0,0,0.234375,1.92188,11.2344,9.375,
2520,0,0,0,5,0,,,,0,,,,7,7,0,0.703125,10.8281,0.5,-0.6875,1,0,0,0.25,1.9375,11.2344,9.375,
2560,0,0,0,5,0,,,,0,,,,7,7,0,0.734375,10.8125,0.5,-0.6875,1,0,0,0.265625,1.96875,11.2344,9.35938,
2600,0,0,0,5,0,,,,0,,,,7,7,0,0.75,10.7813,0.5,-0.6875,1,0,0,0.265625,1.98438,11.2344,9.35938,
2640,0,0,0,5,0,,,,0,,,,7,7,0,0.765625,10.75,0.5,-0.6875,1,0,0,0.28125,2.01563,11.2188,9.34375,
2680,0,0,0,5,0,,,,0,,,,7,7,0,0.78125,10.7188,0.5,-0.6875,1,0,0,0.296875,2.03125,11.2188,9.34375,
2720,0,0,0,5,0,,,,0,,,,7,7,0,0.8125,10.7031,0.5,-0.6875,1,0,0,0.3125,2.0625,11.2188,9.32813,
2760,0,0,0,5,0,,,,0,,,,7,7,0,0.828125,10.6719,0.5,-0.6875,1,0,0,0.3125,2.07813,11.2031,9.3125,
2800,0,0,0,5,0,,,,0,,,,7,7,0,0.84375,10.6406,0.5,-0.6875,1,0,0,0.328125,2.10938,11.2031,9.29688,
2840,0,0,0,5,0,,,,0,,,,7,7,0,0.859375,10.6094,0.5,-0.6875,1,0,0,0.34375,2.125,11.1875,9.29688,
2880,0,0,0,5,0,,,,0,,,,7,7,0,0.890625,10.5938,0.5,-0.6875,1,0,0,0.359375,2.15625,11.1719,9.28125,
2920,0,0,0,5,0,,,,0,,,,7,7,0,0.90625,10.5625,0.5,-0.6875,1,0,0,0.359375,2.17188,11.1719,9.26563,
2960,0,0,0,5,0,,,,0,,,,7,7,0,0.921875,10.5313,0.5,-0.6875,1,0,0,0.375,2.20313,11.1563,9.25,
3000,0,0,0,5,0,,,,0,,,,7,7,0,0.9375,10.5,0.5,-0.6875,1,0,0,0.390625,2.21875,11.1406,9.23438,
3040,0,0,0,5,0,,,,0,,,,7,7,0,0.96875,10.4844,0.5,-0.6875,1,0,0,0.40625,2.25,11.125,9.21875,
3080,0,0,0,5,0,,,,0,,,,7,7,0,0.984375,10.4531,0.5,-0.6875,1,0,0,0.421875,2.26563,11.1094,9.20313,
3120,0,0,0,5,0,,,,0,,,,7,7,0,1,10.4219,0.5,-0.6875,1,0,0,0.4375,2.29688,11.0938,9.1875,
3160,0,0,0,5,0,,,,0,,,,7,7,0,1.01563,10.3906,0.5,-0.6875,1,0,0,0.453125,2.3125,11.0781,9.15625,
3200,0,0,0,5,0,,,,0,,,,7,7,0,1.04688,10.375,0.5,-0.6875,1,0,0,0.46875,2.32813,11.0625,9.14063,
3240,0,0,0,5,0,,,,0,,,,7,7,0,1.0625,10.3438,0.5,-0.6875,1,0,0,0.484375,2.34375,11.0469,9.125,
3280,0,0,0,5,0,,,,0,,,,7,7,0,1.07813,10.3125,0.5,-0.6875,1,0,0,0.5,2.375,11.0313,9.10938,
3320,0,0,0,5,0,,,,0,,,,7,7,0,1.09375,10.2813,0.5,-0.6875,1,0,0,0.515625,2.39063,11.0156,9.07813,
3360,0,0,0,5,0,,,,0,,,,7,7,0,1.125,10.2656,0.5,-0.6875,1,0,0,0.53125,2.40625,11,9.0625,
3400,0,0,0,5,0,,,,0,,,,7,7,0,1.14063,10.2344,0.5,-0.6875,1,0,0,0.546875,2.42188,10.9844,9.04688,
3440,0,0,0,5,0,,,,0,,,,7,7,0,1.15625,10.2031,0.5,-0.6875,1,0,0,0.5625,2.45313,10.9688,9.03125,
3480,0,0,0,5,0,,,,0,,,,7,7,0,1.17188,10.1719,0.5,-0.6875,1,0,0,0.578125,2.46875,10.9375,9,
3520,0,0,0,5,0,,,,0,,,,7,7,0,1.20313,10.1563,0.5,-0.6875,1,0,0,0.59375,2.48438,10.9219,8.98438,
3560,0,0,0,5,0,,,,0,,,,7,7,0,1.21875,10.125,0.5,-0.6875,1,0,0,0.609375,2.5,10.9063,8.96875,
3600,0,0,0,5,0,,,,0,,,,7,7,0,1.23438,10.0938,0.5,-0.6875,1,0,0,0.625,2.53125,10.8906,8.9375,
3640,0,0,0,5,0,,,,0,,,,7,7,0,1.25,10.0625,0.5,-0.6875,1,0,0,0.640625,2.54688,10.8594,8.92188,
3680,0,0,0,5,0,,,,0,,,,7,7,0,1.28125,10.0469,0.5,-0.6875,1,0,0,0.65625,2.5625,10.8438,8.89063,
3720,0,0,0,5,0,,,,0,,,,7,7,0,1.29688,10.0156,0.5,-0.6875,1,0,0,0.671875,2.57813,10.8281,8.875,
3760,0,0,0,5,0,,,,0,,,,7,7,0,1.3125,9.98438,0.5,-0.6875,1,0,0,0.703125,2.60938,10.7969,8.84375,
3800,0,0,0,5,0,,,,0,,,,7,7,0,1.32813,9.95313,0.5,-0.6875,1,0,0,0.71875,2.625,10.7813,8.82813,
3840,0,0,0,5,0,,,,0,,,,7,7,0,1.35938,9.9375,0.5,-0.6875,1,0,0,0.734375,2.64063,10.75,8.79688,
3880,0,0,0,5,0,,,,0,,,,7,7,0,1.375,9.90625,0.5,-0.6875,1,0,0,0.75,2.65625,10.7344,8.78125,
3920,0,0,0,5,0,,,,0,,,,7,7,0,1.39063,9.875,0.5,-0.6875,1,0,0,0.78125,2.6875,10.7031,8.75,
3960,0,0,0,5,0,,,,0,,,,7,7,0,1.40625,9.84375,0.5,-0.6875,1,0,0,0.796875,2.70313,10.6875,8.73438,
4000,0,0,0,5,0,,,,0,,,,7,7,0,1.4375,9.82813,0.5,-0.6875,1,0,0,0.8125,2.71875,10.6563,8.70313,
4040,0,0,0,5,0,,,,0,,,,7,7,0,1.45313,9.79688,0.5,-0.6875,1,0,0,0.828125,2.73438,10.6406,8.6875,
4080,0,0,0,5,0,,,,0,,,,7,7,0,1.46875,9.76563,0.5,-0.6875,1,0,0,0.859375,2.76563,10.6094,8.65625,
4120,0,0,0,5,0,,,,0,,,,7,7,0,1.48438,9.73438,0.5,-0.6875,1,0,0,0.875,2.78125,10.5938,8.64063,
4160,0,0,0,5,0,,,,0,,,,7,7,0,1.51563,9.71875,0.5,-0.6875,1,0,0,0.890625,2.79688,10.5625,8.60938,
4200,0,0,0,5,0,,,,0,,,,7,7,0,1.53125,9.6875,0.5,-0.6875,1,0,0,0.90625,2.8125,10.5469,8.59375,
4240,0,0,0,5,0,,,,0,,,,7,7,0,1.54688,9.65625,0.5,-0.6875,1,0,0,0.9375,2.84375,10.5156,8.5625,
4280,0,0,0,5,0,,,,0,,,,7,7,0,1.5625,9.625,0.5,-0.6875,1,0,0,0.953125,2.85938,10.5,8.54688,
4320,0,0,0,5,0,,,,0,,,,7,7,0,1.59375,9.60938,0.5,-0.6875,1,0,0,0.96875,2.875,10.4688,8.51563,
4360,0,0,0,5,0,,,,0,,,,7,7,0,1.60938,9.57813,0.5,-0.6875,1,0,0,0.984375,2.89063,10.4531,8.48438,
4400,0,0,0,5,0,,,,0,,,,7,7,0,1.625,9.54688,0.5,-0.6875,1,0,0,1.01563,2.92188,10.4219,8.45313,
4440,0,0,0,5,0,,,,0,,,,7,7,0,1.64063,9.51563,0.5,-0.6875,1,0,0,1.03125,2.9375,10.4063,8.4375,
4480,0,0,0,5,0,,,,0,,,,7,7,0,1.67188,9.5,0.5,-0.6875,1,0,0,1.04688,2.95313,10.375,8.40625,
4520,0,0,0,5,0,,,,0,,,,7,7,0,1.6875,9.46875,0.5,-0.6875,1,0,0,1.0625,2.96875,10.3438,8.375,
4560,0,0,0,5,0,,,,0,,,,7,7,0,1.70313,9.4375,0.5,-0.6875,1,0,0,1.09375,3,10.3281,8.34375,
4600,0,0,0,5,0,,,,0,,,,7,7,0,1.71875,9.40625,0.5,-0.6875,1,0,0,1.10938,3.01563,10.2969,8.32813,
4640,0,0,0,5,0,,,,0,,,,7,7,0,1.75,9.39063,0.5,-0.6875,1,0,0,1.125,3.03125,10.2656,8.29688,
4680,0,0,0,5,0,,,,0,,,,7,7,0,1.76563,9.35938,0.5,-0.6875,1,0,0,1.14063,3.04688,10.2344,8.26563,
4720,0,0,0,5,0,,,,0,,,,7,7,0,1.78125,9.32813,0.5,-0.6875,1,0,0,1.17188,3.07813,10.2188,8.23438,
4760,0,0,0,5,0,,,,0,,,,7,7,0,1.79688,9.29688,0.5,-0.6875,1,0,0,1.1875,3.09375,10.1875,8.21875,
4800,0,0,0,5,0,,,,0,,,,7,7,0,1.82813,9.28125,0.5,-0.6875,1,0,0,1.20313,3.10938,10.1563,8.1875,
4840,0,0,0,5,0,,,,0,,,,7,7,0,1.84375,9.25,0.5,-0.6875,1,0,0,1.21875,3.125,10.125,8.15625,
4880,0,0,0,5,0,,,,0,,,,7,7,0,1.85938,9.21875,0.5,-0.6875,1,0,0,1.25,3.15625,10.1094,8.125,
4920,0,0,0,5,0,,,,0,,,,7,7,0,1.875,9.1875,0.5,-0.6875,1,0,0,1.26563,3.17188,10.0781,8.10938,
4960,0,0,0,5,0,,,,0,,,,7,7,0,1.90625,9.17188,0.5,-0.6875,1,0,0,1.28125,3.1875,10.0469,8.07813,
5000,0,0,0,5,0,,,,0,,,,7,7,0,1.92188,9.14063,0.5,-0.6875,1,0,0,1.29688,3.20313,10.0156,8.04688,
5040,0,0,0,5,0,,,,0,,,,7,7,0,1.9375,9.10938,0.5,-0.6875,1,0,0,1.32813,3.23438,10,8.01563,
5080,0,0,0,5,0,,,,0,,,,7,7,0,1.95313,9.07813,0.5,-0.6875,1,0,0,1.34375,3.25,9.96875,8,
5120,0,0,0,5,0,,,,0,,,,7,7,0,1.98438,9.0625,0.5,-0.6875,1,0,0,1.35938,3.26563,9.9375,7.96875,
5160,0,0,0,5,0,,,,0,,,,7,7,0,2,9.03125,0.5,-0.6875,1,0,0,1.375,3.28125,9.90625,7.9375,
5200,0,0,0,5,0,,,,0,,,,7,7,0,2.01563,9,0.5,-0.6875,1,0,0,1.40625,3.3125,9.89063,7.90625,
5240,0,0,0,5,0,,,,0,,,,7,7,0,2.03125,8.96875,0.5,-0.6875,1,0,0,1.42188,3.32813,9.85938,7.89063,
5280,0,0,0,5,0,,,,0,,,,7,7,0,2.0625,8.95313,0.5,-0.6875,1,0,0,1.4375,3.34375,9.82813,7.85938,
5320,0,0,0,5,0,,,,0,,,,7,7,0,2.07813,8.92188,0.5,-0.6875,1,0,0,1.45313,3.35938,9.79688,7.82813,
5360,0,0,0,5,0,,,,0,,,,7,7,0,2.09375,8.89063,0.5,-0.6875,1,0,0,1.48438,3.39063,9.78125,7.79688,
5400,0,0,0,5,0,,,,0,,,,7,7,0,2.10938,8.85938,0.5,-0.6875,1,0,0,1.5,3.40625,9.75,7.78125,
5440,0,0,0,5,0,,,,0,,,,7,7,0,2.14063,8.84375,0.5,-0.6875,1,0,0,1.51563,3.42188,9.71875,7.75,
5480,0,0,0,5,0,,,,0,,,,7,7,0,2.15625,8.8125,0.5,-0.6875,1,0,0,1.53125,3.4375,9.6875,7.71875,
5520,0,0,0,5,0,,,,0,,,,7,7,0,2.17188,8.78125,0.5,-0.6875,1,0,0,1.5625,3.46875,9.67188,7.6875,
5560,0,0,0,5,0,,,,0,,,
5600,0,0,0,5,0,,,,0,,,
5640,0,0,0,5,0,,,,0,,,
5680,0,0,0,5,0,,,,0,,,
5720,0,0,0,5,0,,,,0,,,
5760,0,0,0,5,0,,,,0,,,
5800,0,0,0,5,0,,,,0,,,
5840,0,0,0,5,0,,,,0,,,
5880,0,0,0,5,0,,,,0,,,
5920,0,0,0,5,0,,,,0,,,
5960,0,0,0,5,0,,,,0,,,
6000,0,0,0,5,0,,,,0,,,
6040,0,0,0,5,0,,,,0,,,
6080,0,0,0,5,0,,,,0,,,
6120,0,0,0,5,0,,,,0,,,
6160,0,0,0,5,0,,,,0,,,
6200,0,0,0,5,0,,,,0,,,
6240,0,0,0,5,0,,,,0,,,
6280,0,0,0,5,0,,,,0,,,
6320,0,0,0,5,0,,,,0,,,
6360,0,0,0,5,0,,,,0,,,
6400,0,0,0,5,0,,,,0,,,
6440,0,0,0,5,0,,,,0,,,
6480,0,0,0,5,0,,,,0,,,
6520,0,0,0,5,0,,,,0,,,
6560,0,0,0,5,0,,,,0,,,
6600,0,0,0,5,0,,,,0,,,
6640,0,0,0,5,0,,,,0,,,
6680,0,0,0,5,0,,,,0,,,
6720,0,0,0,5,0,,,,0,,,
6760,0,0,0,5,0,,,,0,,,
6800,0,0,0,5,0,,,,0,,,
6840,0,0,0,5,0,,,,0,,,
6880,0,0,0,5,0,,,,0,,,
6920,0,0,0,5,0,,,,0,,,
6960,0,0,0,5,0,,,,0,,,
7000,0,0,0,5,0,,,,0,,,
7040,0,0,0,5,0,,,,0,,,
7080,0,0,0,5,0,,,,0,,,
7120,0,0,0,5,0,,,,0,,,
7160,0,0,0,5,0,,,,0,,,
7200,0,0,0,5,0,,,,0,,,
7240,0,0,0,5,0,,,,0,,,
7280,0,0,0,5,0,,,,0,,,
7320,0,0,0,5,0,,,,0,,,
7360,0,0,0,5,0,,,,0,,,
7400,0,0,0,5,0,,,,0,,,
7440,0,0,0,5,0,,,,0,,,
7480,0,0,0,5,0,,,,0,,,
7520,0,0,0,5,0,,,,0,,,
7560,0,0,0,5,0,,,,0,,,
7600,0,0,0,5,0,,,,0,,,
7640,0,0,0,5,0,,,,0,,,
7680,0,0,0,5,0,,,,0,,,
7720,0,0,0,5,0,,,,0,,,
7760,0,0,0,5,0,,,,0,,,
7800,0,0,0,5,0,,,,0,,,
7840,0,0,0,5,0,,,,0,,,
7880,0,0,0,5,0,,,,0,,,
7920,0,0,0,5,0,,,,0,,,
